EquipID,License#,Year,Make,Model,Description,Dept,InServiceDate,InServiceCost,Estimated Replacement Year
51439,39440D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,16-Nov-04,$21912.03,2014
51444,40304D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,18-Nov-04,$21752.52,2014
51449,41945D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPD,01-Feb-06,$23087.09,2016
51455,40828D,2005,JEEP,LIBERTY,COMPACT SUV,DPD,30-Jun-05,$18225.57,2015
51465,41965D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,26-Jan-06,$23451.89,2016
51551,41483D,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,09-Aug-05,$22635.46,2015
51552,41485D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,09-Aug-05,$22706.96,2015
51555,41963D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,06-Feb-06,$23397.71,2016
51571,41936D,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,19-Jan-06,$23065.64,2016
51593,40833D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,21-Sep-05,$13827.08,2015
51594,40832D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,20-Feb-06,$17110.13,2016
51597,57910D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,20-Feb-06,$15798.22,2016
51602,40878D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,20-Feb-06,$16463.70,2016
51606,41463D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,01-Mar-06,$16766.65,2016
51607,40831D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,21-Sep-05,$13405.23,2015
51611,40830D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,20-Oct-05,$13448.13,2015
51616,40844D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,20-Oct-05,$13533.93,2015
51617,40850D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,09-Aug-05,$13467.28,2015
51619,40829D,2005,FORD,FOCUS,SEDAN SUBCOMPACT,SPD,27-Mar-06,$13615.46,2016
51624,41462D,2005,JEEP,LIBERTY,COMPACT SUV - 4X4,SDOT,29-Sep-05,$21400.26,2015
51645,41491D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,20-Sep-05,$24400.71,2015
51680,41464D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,06-Sep-05,$14260.36,2015
51719,40378D,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,18-Jan-06,$22557.56,2016
51720,40386D,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,10-Jan-06,$22275.91,2016
51721,40400D,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,31-Jan-06,$21658.90,2016
51722,40399D,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,18-Jan-06,$21702.99,2016
51723,40854D,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,10-Jan-06,$21815.63,2016
51765,38894D,2005,FORD,CROWN VICTORIA,SEDAN FULL SIZE,SFD,01-Feb-06,$30935.00,2016
51802,40868D,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SFD,27-Mar-06,$12827.32,2016
51803,47961D,2005,JEEP,LIBERTY,SUV COMPACT,SFD,09-Feb-06,$17819.70,2016
51808,40838D,2005,JEEP,LIBERTY,SUV COMPACT,SFD,15-Mar-06,$17603.35,2016
51882,41668D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,26-Aug-05,$22658.96,2015
51904,41479D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,09-Aug-05,$22625.69,2015
52082,40305D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,06-Jan-05,$21407.54,2015
52086,40307D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,28-Mar-05,$21603.09,2015
52087,40308D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,06-Jan-05,$22080.04,2015
52088,40309D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,24-Feb-05,$21922.27,2015
52114,41492D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,20-Aug-05,$24595.46,2015
52115,41455D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,01-Aug-05,$24595.46,2015
52116,40900D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,16-Aug-05,$24595.46,2015
52117,40899D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,07-Sep-05,$24595.46,2015
52119,40898D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,07-Sep-05,$24595.46,2015
52120,41456D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,20-Sep-05,$24595.46,2015
52124,41457D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,09-Sep-05,$24595.46,2015
52126,41458D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,09-Aug-05,$24595.00,2015
52130,41500D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,15-Sep-05,$24595.46,2015
52131,41647D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,16-Sep-05,$24803.79,2015
52134,41650D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,08-Sep-05,$24595.46,2015
52135,41649D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,15-Sep-05,$24595.46,2015
52136,58783D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,16-Sep-05,$24595.46,2015
52138,41465D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,13-Sep-05,$24595.46,2015
52139,41466D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,13-Sep-05,$24595.46,2015
52140,41498D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,22-Sep-05,$24595.46,2015
52141,41652D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,08-Sep-05,$24595.46,2015
52143,41496D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,11-Oct-05,$24595.46,2015
52146,41493D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,06-Oct-05,$24595.46,2015
52148,41935D,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,SFD,19-Jan-06,$23648.23,2016
52149,41958D,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,06-Feb-06,$23247.21,2016
52200,41660D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,09-Sep-05,$24874.45,2015
52204,41659D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,16-Sep-05,$24874.45,2015
52206,41658D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,30-Sep-05,$0.00,2015
52209,41657D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,23-Sep-05,$23917.84,2015
52212,40871D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,13-Jul-05,$23309.39,2015
52216,41655D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,13-Sep-05,$23917.84,2015
52218,41656D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,16-Sep-05,$23917.84,2015
52221,41674D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,13-Sep-05,$23309.39,2015
52229,41676D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,07-Nov-05,$23917.84,2015
52230,41677D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,07-Nov-05,$23917.84,2015
52231,41481D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,09-Aug-05,$23007.62,2015
52233,41482D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,09-Aug-05,$22635.46,2015
52234,41484D,2005,TOYOTA,PRIUS,SEDAN COMPACT - HYBRID,SPD,09-Aug-05,$22654.28,2015
52237,41679D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,20-Oct-05,$23309.39,2015
52242,41680D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,19-Oct-05,$25064.61,2015
52243,41681D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,20-Oct-05,$46618.39,2015
52244,41682D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,14-Oct-05,$23317.71,2015
52247,41928D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,05-Jan-06,$25278.08,2015
52248,41929D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,28-Dec-05,$25278.08,2015
52250,41930D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SCL,28-Dec-05,$25278.08,2015
52371,40597D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SCL,29-Jul-05,$21085.85,2015
52372,40599D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SCL,15-Sep-05,$21085.84,2015
52373,40598D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SCL,02-Nov-05,$21085.85,2015
52378,40944D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SCL,02-Nov-05,$21085.85,2015
52379,40596D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SCL,02-Nov-05,$21085.85,2015
52381,40590D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SCL,12-Oct-05,$21085.85,2015
52396,41130D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SCL,01-Sep-05,$21485.77,2015
52410,41944D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPD,01-Feb-06,$23194.34,2016
52414,41684D,2005,CHEVROLET,UPLANDER,CARGO MINIVAN,SCL,07-Sep-05,$0.00,2015
52470,41451D,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,DPR,01-Jul-05,$23500.00,2015
52518,41957D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPU,06-Feb-06,$23542.11,2016
52567,36102D,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,20-Jul-04,$21437.00,2014
52903,41938D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,12-Jan-06,$23137.48,2016
52911,41934D,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,01-Mar-06,$22975.72,2016
5300,12517D,1991,PETERBILT,UNKNOWN,TRUCK - HAZMAT UNIT,SFD,27-Feb-92,$139477.87,2012
53006,39972D,2005,DODGE,CARAVAN,PASSENGER MINIVAN,FAS,18-Oct-04,$21497.71,2014
53030,40855D,2005,CHEVROLET,EXPRESS,VAN PASSENGER,FAS,28-Jun-05,$23752.66,2015
53036,40806D,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,13-Jun-05,$23552.10,2015
53041,40807D,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,13-Jun-05,$23323.09,2015
53127,56140D,2005,DODGE,CARAVAN,MINIVAN PASSENGER,FAS,17-Oct-05,$17430.93,2015
53161,41474D,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN,SPD,24-Jul-06,$21732.07,2016
53202,41134D,2005,CHEVROLET,EXPRESS,PASSENGER VAN,SPD,14-Sep-05,$27238.76,2015
53217,40839D,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN - PRISONER,SPD,03-Aug-06,$36484.11,2016
53218,40869D,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN,SPD,29-Mar-06,$21185.54,2016
5335,15934D,1993,PETERBILT,320,VAN COMMUNICATIONS,SFD,12-Nov-93,$182622.90,2013
53372,40345D,2005,FORD,RANGER,COMPACT PICKUP,DPR,09-May-05,$19109.16,2015
53427,43963D,2005,CHEVROLET,TAHOE,SUV FULLSIZE,SDOT,28-Nov-05,$40669.08,2015
53440,40840D,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN - PRISONER,SPD,11-Jul-06,$36057.93,2016
53446,40398D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,DOIT,21-Jun-05,$22333.50,2015
53447,40397D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,DOIT,21-Jun-05,$22392.57,2015
53476,41105D,2005,FORD,F350,PICKUP - DUMP BODY,SPU,18-Nov-05,$64253.61,2015
53503,40820D,2005,CHEVROLET,TAHOE,FULLSIZE SUV - 4X4,SDOT,05-Oct-05,$40696.35,2015
53506,59931D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SDOT,19-Sep-05,$24176.12,2014
53514,56104D,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,17-Jun-05,$19880.43,2015
53515,40945D,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,07-Jun-05,$20188.97,2015
53521,38814D,2005,DODGE,CARAVAN,CARGO MINIVAN,SDOT,22-Jun-04,$19510.73,2014
53543,41103D,2005,CHEVROLET,TAHOE,FULLSIZE SUV,SDOT,04-Nov-05,$41422.19,2015
53555,40811D,2005,FORD,RANGER,PICKUP COMPACT,SDOT,16-Aug-05,$19690.04,2015
53607,41177D,2005,FORD,RANGER,COMPACT PICKUP,SDOT,30-Mar-06,$29028.27,2016
53611,40826D,2005,FORD,RANGER,COMPACT PICKUP,SDOT,11-Jan-06,$33273.71,2016
53636,41688D,2005,FORD,F450,PICKUP - FLATBED - CLASS 4,SPU,01-Nov-05,$76316.80,2015
53658,43452D,2005,PETERBILT,330,TRUCK - CHIP DUMP - CLASS 7,DPR,22-Jun-06,$161603.82,2018
53667,41813D,2006,FORD,F450,PICKUP - FLATBED - CRANE - CLASS 4,SPU,08-Dec-05,$73773.75,2014
53668,41664D,2005,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SDOT,19-Aug-05,$60447.64,2015
53683,41921D,2005,FORD,F450,PICKUP - FLATBED - CRANE - CLASS 4,SPU,16-Dec-05,$74004.80,2014
53686,41918D,2005,FORD,F450,PICKUP - FLATBED - CRANE - CLASS 4,SPU,16-Dec-05,$74006.57,2014
53727,40587D,2005,FORD,F350,PICKUP - DUMPING FLATBED,DPR,09-Mar-06,$45549.44,2016
53760,40336D,2005,CHEVROLET,SUBURBAN K1500,SUV FULLSIZE - 4X4,SFD,15-Dec-05,$51394.03,2013
53760,40336D,2005,CHEVROLET,SUBURBAN K1500/K15906,SUV FULLSIZE - 4X4,SFD,15-Dec-05,$51394.03,2013
53777,40321D,2005,CHEVROLET,SUBURBAN K1500,SUV FULLSIZE - 4X4,SFD,01-Apr-06,$52162.86,2014
53777,40321D,2005,CHEVROLET,SUBURBAN K1500/K15906,SUV FULLSIZE - 4X4,SFD,01-Apr-06,$52162.86,2014
53862,40862D,2005,FORD,F350,PICKUP - CREW CAB - 4X4,DPR,16-Dec-05,$28312.37,2015
53873,40348D,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,01-Jul-05,$23557.96,2015
53881,40351D,2005,CHEVROLET,EXPRESS,VAN PASSENGER,DPR,09-Jun-05,$25923.05,2015
53886,41112D,2005,CHEVROLET,ASTRO,CARGO MINIVAN,SDOT,18-Nov-05,$32245.45,2014
53891,60088D,2005,CHEVROLET,EXPRESS,PASSENGER VAN,DPR,18-Apr-05,$23328.95,2015
53900,40586D,2005,FORD,F250,PICKUP,DPR,15-Mar-06,$29355.27,2016
53943,40818D,2005,FORD,F350,PICKUP,DPR,19-Jan-06,$35409.98,2016
54059,40388D,2005,FORD,F350,PICKUP - CREW CAB,SCL,11-Apr-05,$0.00,2015
54061,40952D,2005,FORD,F350,PICKUP - SERVICE BODY,SCL,12-Jul-05,$30314.11,2015
54062,40951D,2005,FORD,F350,PICKUP - SERVICE BODY,SCL,12-Jul-05,$33385.96,2015
54063,40953D,2005,FORD,F350,PICKUP - SERVICE BODY,SCL,15-Jul-05,$30922.56,2015
54534,40827D,2005,CHEVROLET,EXPRESS,VAN CARGO,SPU,15-Nov-05,$36204.33,2015
54541,40585D,2005,FORD,F250,PICKUP,SPU,19-Jan-06,$32580.33,2016
54544,41176D,2005,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,03-Nov-05,$25115.57,2015
54629,41181D,2005,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,13-Jun-05,$22159.54,2015
54653,40594D,2005,FORD,F250,PICKUP - 4X4,SPU,23-Jan-06,$32829.27,2012
54670,40588D,2005,FORD,F250,PICKUP - 4X4,SPU,24-Oct-05,$31899.94,2015
5504,D37286,1986,SRECO,UNKNOWN,TRAILER - SEWER DRAG MACHINE,SPU,07-Aug-86,$20558.18,1996
55126,41108D,2005,CHEVROLET,ASTRO,CARGO MINIVAN - CARPENTER,FAS,27-Jan-06,$32074.66,2016
55302,40376D,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SFD,09-May-05,$21415.26,2015
55421,40330D,2005,KENWORTH,T800B,TRUCK TRACTOR - CLASS 8,SPU,13-Dec-04,$114576.62,2019
55560,41956D,2005,TRAILKING,TK110FA,TRAILER - LOWBOY - 100000 LB GVWR,SDOT,12-Jan-06,$75026.56,2021
55620,59976D,2005,PETERBILT,335,TRUCK - POTHOLE PATCH - PLOW - CLASS 7,SDOT,09-Aug-07,$238089.29,2013
55659,40346D,2005,JACOBSEN,H-683,TRAILER - 5000 LB GVWR,SDOT,22-Mar-05,$9634.02,2020
55662,41628D,2005,TRAILMAX,T-16-UT,TRAILER - TILT DECK - 19640 LB GVWR,SDOT,01-Sep-05,$17238.50,2020
55685,40350D,2005,MARATHON,UPS300T,TRAILER - 300 GAL EMULSION SPRAYER,SDOT,24-Mar-05,$45586.75,2020
55871,43454D,2005,PETERBILT,330,TRUCK - AERIAL LIFT - 55` TELELECT,DPR,22-Jun-06,$189902.83,2018
5630,11541D,1991,SASC,UNKNOWN,TRAILER - SAND SCREEN,SDOT,01-Jan-91,$102235.67,1998
56510,40364D,2005,KENWORTH,T800B,TRUCK - 12 YD DUMP - CLASS 8,SPU,30-Mar-05,$147195.70,2015
56538,56102D,2005,GMC,T7500,TRUCK - HYDRANT BODY - CLASS 8,SPU,16-Dec-05,$165065.74,2015
56546,43978D,2005,PETERBILT,335,TRUCK - MULTI SECTION DUMP - CLASS 8,SPU,01-Dec-06,$145626.51,2016
56556,41654D,2005,TRAILKING,TKT50,TRAILER - TILT DECK - 60000 LB GVWR,SPU,08-Dec-05,$37533.82,2017
56557,41653D,2005,TRAILKING,TKT50,TRAILER - TILT DECK - 60000 LB GVWR,SPU,09-Dec-05,$37553.82,2017
56560,41926D,2005,TRAILKING,TKT50,TRAILER - TILT DECK - 60000 LB GVWR,SPU,08-Feb-06,$37533.82,2021
56561,42687D,2005,PETERBILT,330,TRUCK - AERIAL LIFT 40` - CLASS 6,SPU,30-Jun-06,$177156.86,2018
56588,41917D,2005,GMC,T7500,TRUCK - HYDRANT BODY - CLASS 8,SPU,16-Dec-05,$164074.60,2015
56597,44324D,2005,FORD,F550,TRUCK - SERVICE BODY - CLASS 5,SPU,01-Mar-07,$92763.55,2016
57006,41939D,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,02-Feb-06,$104284.38,2016
57010,41940D,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,02-Feb-06,$105101.30,2016
57011,41942D,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,02-Feb-06,$104177.13,2016
57025,41941D,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,02-Feb-06,$104391.64,2016
58035,,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,07-Feb-06,$34442.68,2013
58036,41993D,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,01-Mar-06,$37247.07,2013
58045,40363D,2005,BRUSH BANDIT,250XP,CHIPPER - 12 IN,DPR,15-Mar-05,$37442.53,2013
58060,40395D,2005,BRUSH BANDIT,250XP,CHIPPER - 12 IN,DPR,11-Apr-05,$38068.91,2013
58076,41988D,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,01-Mar-06,$36844.66,2013
58174,41469D,2005,KUBOTA,L39 4X4,TRACTOR,DPR,02-Aug-05,$41928.40,2015
58178,41471D,2005,KUBOTA,L39 4X4,TRACTOR,DPR,02-Aug-05,$39402.46,2015
58179,41470D,2005,KUBOTA,L39 4X4,TRACTOR,DPR,01-Aug-05,$50038.89,2015
58270,1875EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,07-Apr-05,$29240.79,2012
58272,1877EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,07-Apr-05,$27984.28,2012
58273,1878EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,07-Apr-05,$28211.88,2012
58274,1879EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,28-Apr-05,$28585.32,2012
58275,2000EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,29-Apr-05,$28386.71,2012
58277,2002EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,16-Mar-05,$29036.73,2012
58278,2003EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,26-Apr-05,$27946.76,2012
58279,2004EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,11-May-05,$27403.11,2012
58280,2005EX,2005,GO-4,INTERCEPTOR II,PEO SCOOTER,SPD,09-May-05,$28407.69,2012
58341,40325D,2005,JEEP,LIBERTY,COMPACT SUV,SPD,22-Feb-05,$21554.75,2015
58342,40324D,2005,JEEP,LIBERTY,COMPACT SUV,SPD,28-Feb-05,$21548.84,2015
58344,40327D,2005,JEEP,LIBERTY,COMPACT SUV,SPD,28-Feb-05,$21599.61,2015
58346,40329D,2005,JEEP,LIBERTY,COMPACT SUV,SPD,28-Jan-05,$23079.14,2015
59840,40974D,2005,FORD,CROWN VICTORIA,PATROL CAR - HALF SCREEN,SPD,24-Jan-06,$29737.23,2011
59850,40808D,2005,CHEVROLET,TAHOE,FULLSIZE SUV,SPD,17-Apr-06,$36347.66,2016
59851,40874D,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,14-Feb-06,$28951.10,2013
59852,40866D,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,09-Mar-06,$28570.94,2013
59853,40876D,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,03-Apr-06,$27952.32,2013
59854,40864D,2005,FORD,CROWN VICTORIA,SEDAN FULLSIZE,SPD,06-Feb-06,$28252.53,2013
59855,40875D,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,30-Mar-06,$28558.35,2013
59856,40865D,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,14-Feb-06,$28362.28,2013
59858,40894D,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,31-Mar-06,$28226.41,2013
59868,40988D,2005,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC TRAINING,SPD,02-Mar-06,$29481.07,2011
61032,59352D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,06-Apr-06,$22474.60,2016
61037,42144D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,01-Jan-05,$22488.89,2015
61124,43285D,2006,JEEP,GRAND CHEROKEE,SUV COMPACT - 4X4,SFD,31-Jul-06,$36194.33,2016
61258,42140D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPD,10-Mar-06,$22354.62,2016
61266,42139D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,06-Apr-06,$22446.43,2016
61342,42169D,2006,FORD,ESCAPE,SUV COMPACT 2WD,DPD,10-Apr-06,$15875.52,2016
61366,42171D,2006,FORD,ESCAPE,SUV COMPACT 2WD,DPD,10-Apr-06,$15877.92,2016
61408,42187D,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,17-Apr-06,$16420.64,2016
61428,43457D,2006,DODGE,STRATUS,MIDSIZE SEDAN,SPU,11-Jul-06,$14659.56,2016
61452,42130D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPD,15-Mar-06,$22380.69,2016
61457,43290D,2006,FORD,FOCUS,SUBCOMPACT SEDAN,SFD,01-Aug-06,$13117.78,2016
61466,43465D,2006,FORD,FOCUS,SEDAN SUBCOMPACT,SDOT,29-Jun-06,$14531.56,2016
61503,42142D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,15-Mar-06,$23231.14,2016
61510,42182D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,17-Apr-06,$23113.46,2016
61513,42143D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,15-Mar-06,$22746.63,2016
61532,42138D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,14-Mar-06,$22948.26,2016
61623,42183D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,17-Apr-06,$22998.60,2016
61636,42186D,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,09-May-06,$16760.46,2016
61660,43456D,2006,DODGE,STRATUS,MIDSIZE SEDAN,SPU,11-Jul-06,$14857.75,2016
61682,43458D,2006,DODGE,STRATUS,MIDSIZE SEDAN,SPU,13-Jul-06,$14749.15,2016
61724,43474D,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,29-Aug-06,$22206.12,2016
61725,43477D,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,07-Sep-06,$22006.46,2016
61726,43480D,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,15-Aug-06,$23248.07,2016
61727,43475D,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,07-Sep-06,$22209.96,2016
61728,43472D,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,08-Sep-06,$21958.12,2016
61729,54320D,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,15-Sep-06,$22632.42,2016
61731,43473D,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,05-Oct-06,$21379.80,2016
61732,56493D,2006,CHEVROLET,IMPALA,MIDSIZE SEDAN,SDOT,05-Oct-06,$22326.12,2016
61763,43462D,2006,DODGE,CARAVAN,PASSENGER MINIVAN,SFD,07-Sep-06,$21188.37,2016
61806,42170D,2006,FORD,ESCAPE,SUV COMPACT 2WD,SFD,27-Apr-06,$16212.00,2016
61828,42137D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,14-Mar-06,$22905.39,2016
61829,42136D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,14-Mar-06,$22751.96,2016
61844,42129D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,15-Mar-06,$22359.25,2016
61861,42135D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,17-Mar-06,$22942.63,2016
61868,42134D,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,17-Mar-06,$22842.53,2016
